what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493363154668
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493363157715
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493363163309
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493363167601
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493363207582
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493363215456
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493363221457
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493363225018
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493363225878
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493363226736
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493363232175
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493363251989
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493363260816
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493363261232
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493363262383
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493363263131
activated,view,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef.ui.palette_view",1493363264255
activated,editor,au.edu.rmit.cs.PDT,0.5.0,"au.edu.rmit.cs.pdt.editors.PDTProjectEditor",1493363268348
